Price hub,Trade date,Delivery start date,Delivery  end date,High price $/MWh,Low price $/MWh,Wtd avg price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties,source_zip,source_file,sheet_name
ERCOT North 345KV Peak,2017-01-03 00:00:00,2017-01-04 00:00:00,2017-01-04 00:00:00,28.5,28.5,28.5,-0.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-04 00:00:00,2017-01-05 00:00:00,2017-01-05 00:00:00,27.0,27.0,27.0,-1.5,2400,3,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-05 00:00:00,2017-01-06 00:00:00,2017-01-06 00:00:00,35.0,33.0,34.35,7.35,16800,18,11,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-06 00:00:00,2017-01-09 00:00:00,2017-01-09 00:00:00,25.5,25.5,25.5,-8.85,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-09 00:00:00,2017-01-10 00:00:00,2017-01-10 00:00:00,23.0,23.0,23.0,-2.5,5600,7,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-10 00:00:00,2017-01-11 00:00:00,2017-01-11 00:00:00,22.0,22.0,22.0,-1.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-11 00:00:00,2017-01-12 00:00:00,2017-01-12 00:00:00,26.0,24.75,24.91,2.91,6400,8,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-12 00:00:00,2017-01-13 00:00:00,2017-01-13 00:00:00,27.75,25.5,26.05,1.14,8800,11,7,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-13 00:00:00,2017-01-16 00:00:00,2017-01-16 00:00:00,25.25,25.25,25.25,-0.8,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-16 00:00:00,2017-01-17 00:00:00,2017-01-17 00:00:00,29.0,28.0,28.25,3.0,3200,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-17 00:00:00,2017-01-18 00:00:00,2017-01-18 00:00:00,26.0,25.75,25.86,-2.39,5600,7,8,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-18 00:00:00,2017-01-19 00:00:00,2017-01-19 00:00:00,22.75,22.5,22.63,-3.23,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-20 00:00:00,2017-01-23 00:00:00,2017-01-23 00:00:00,25.5,25.5,25.5,2.87,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-23 00:00:00,2017-01-24 00:00:00,2017-01-24 00:00:00,20.75,20.25,20.5,-5.0,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-24 00:00:00,2017-01-25 00:00:00,2017-01-25 00:00:00,24.75,24.75,24.75,4.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-25 00:00:00,2017-01-26 00:00:00,2017-01-26 00:00:00,28.5,28.5,28.5,3.75,2400,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-26 00:00:00,2017-01-27 00:00:00,2017-01-27 00:00:00,27.5,27.25,27.38,-1.12,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-27 00:00:00,2017-01-30 00:00:00,2017-01-30 00:00:00,25.75,25.75,25.75,-1.63,7200,9,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-30 00:00:00,2017-01-31 00:00:00,2017-01-31 00:00:00,24.0,24.0,24.0,-1.75,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-01-31 00:00:00,2017-02-01 00:00:00,2017-02-01 00:00:00,23.75,23.5,23.67,-0.33,2400,3,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-01 00:00:00,2017-02-02 00:00:00,2017-02-02 00:00:00,24.75,24.75,24.75,1.08,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-02 00:00:00,2017-02-03 00:00:00,2017-02-03 00:00:00,26.0,26.0,26.0,1.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-03 00:00:00,2017-02-06 00:00:00,2017-02-06 00:00:00,23.0,23.0,23.0,-3.0,6400,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-08 00:00:00,2017-02-09 00:00:00,2017-02-09 00:00:00,22.5,22.5,22.5,-0.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-10 00:00:00,2017-02-13 00:00:00,2017-02-13 00:00:00,24.5,24.5,24.5,2.0,3200,4,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-13 00:00:00,2017-02-14 00:00:00,2017-02-14 00:00:00,22.5,22.5,22.5,-2.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-14 00:00:00,2017-02-15 00:00:00,2017-02-15 00:00:00,24.25,24.25,24.25,1.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-16 00:00:00,2017-02-17 00:00:00,2017-02-17 00:00:00,20.75,20.0,20.44,-3.81,7200,9,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-21 00:00:00,2017-02-22 00:00:00,2017-02-22 00:00:00,22.5,22.0,22.36,1.92,5600,7,8,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-24 00:00:00,2017-02-27 00:00:00,2017-02-27 00:00:00,20.0,19.5,19.83,-2.53,4800,5,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-02-28 00:00:00,2017-03-01 00:00:00,2017-03-01 00:00:00,20.0,20.0,20.0,0.17,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-01 00:00:00,2017-03-02 00:00:00,2017-03-02 00:00:00,21.0,21.0,21.0,1.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-09 00:00:00,2017-03-10 00:00:00,2017-03-10 00:00:00,25.95,25.95,25.95,4.95,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-14 00:00:00,2017-03-15 00:00:00,2017-03-15 00:00:00,23.5,23.5,23.5,-2.45,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-20 00:00:00,2017-03-21 00:00:00,2017-03-21 00:00:00,30.75,30.75,30.75,7.25,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-21 00:00:00,2017-03-22 00:00:00,2017-03-22 00:00:00,30.0,30.0,30.0,-0.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-22 00:00:00,2017-03-23 00:00:00,2017-03-23 00:00:00,20.0,20.0,20.0,-10.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-23 00:00:00,2017-03-24 00:00:00,2017-03-24 00:00:00,21.75,21.0,21.5,1.5,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-28 00:00:00,2017-03-29 00:00:00,2017-03-29 00:00:00,24.0,24.0,24.0,2.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-03-30 00:00:00,2017-03-31 00:00:00,2017-03-31 00:00:00,23.0,23.0,23.0,-1.0,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-04-03 00:00:00,2017-04-04 00:00:00,2017-04-04 00:00:00,24.0,23.5,23.75,0.75,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-04-06 00:00:00,2017-04-07 00:00:00,2017-04-07 00:00:00,22.5,22.5,22.5,-1.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-04-10 00:00:00,2017-04-11 00:00:00,2017-04-11 00:00:00,24.25,24.25,24.25,1.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-04-21 00:00:00,2017-04-24 00:00:00,2017-04-24 00:00:00,22.5,22.5,22.5,-1.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-03 00:00:00,2017-05-04 00:00:00,2017-05-04 00:00:00,22.0,22.0,22.0,-0.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-05 00:00:00,2017-05-08 00:00:00,2017-05-08 00:00:00,24.25,24.0,24.13,2.13,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-15 00:00:00,2017-05-16 00:00:00,2017-05-16 00:00:00,23.75,23.75,23.75,-0.38,6400,5,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-19 00:00:00,2017-05-22 00:00:00,2017-05-22 00:00:00,25.75,25.75,25.75,2.0,3200,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-24 00:00:00,2017-05-25 00:00:00,2017-05-25 00:00:00,27.0,26.5,26.83,1.08,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-05-31 00:00:00,2017-06-01 00:00:00,2017-06-01 00:00:00,27.0,27.0,27.0,-10.79,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-06-19 00:00:00,2017-06-20 00:00:00,2017-06-20 00:00:00,35.5,35.0,35.33,8.33,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-06-22 00:00:00,2017-06-23 00:00:00,2017-06-23 00:00:00,34.0,34.0,34.0,-1.33,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-06-26 00:00:00,2017-06-27 00:00:00,2017-06-27 00:00:00,28.75,28.5,28.63,-5.37,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-06-29 00:00:00,2017-06-30 00:00:00,2017-06-30 00:00:00,32.5,31.75,32.0,3.37,4000,5,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-06-30 00:00:00,2017-07-03 00:00:00,2017-07-03 00:00:00,32.5,32.5,32.5,0.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-05 00:00:00,2017-07-06 00:00:00,2017-07-06 00:00:00,36.5,35.5,35.96,3.46,5600,6,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-17 00:00:00,2017-07-18 00:00:00,2017-07-18 00:00:00,36.0,36.0,36.0,0.04,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-18 00:00:00,2017-07-19 00:00:00,2017-07-19 00:00:00,40.0,40.0,40.0,4.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-19 00:00:00,2017-07-20 00:00:00,2017-07-20 00:00:00,41.5,40.0,40.5,0.5,2400,3,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-21 00:00:00,2017-07-24 00:00:00,2017-07-24 00:00:00,40.0,38.75,39.38,-1.12,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-27 00:00:00,2017-07-28 00:00:00,2017-07-28 00:00:00,55.0,55.0,55.0,15.62,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-07-28 00:00:00,2017-07-31 00:00:00,2017-07-31 00:00:00,37.0,36.25,36.45,-18.55,8800,7,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-08 00:00:00,2017-08-09 00:00:00,2017-08-09 00:00:00,31.0,30.5,30.75,-5.7,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-09 00:00:00,2017-08-10 00:00:00,2017-08-10 00:00:00,34.25,34.25,34.25,3.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-11 00:00:00,2017-08-14 00:00:00,2017-08-14 00:00:00,35.5,35.5,35.5,1.25,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-15 00:00:00,2017-08-16 00:00:00,2017-08-16 00:00:00,32.0,32.0,32.0,-3.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-18 00:00:00,2017-08-21 00:00:00,2017-08-21 00:00:00,32.5,32.5,32.5,0.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-21 00:00:00,2017-08-22 00:00:00,2017-08-22 00:00:00,35.75,35.75,35.75,3.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-25 00:00:00,2017-08-28 00:00:00,2017-08-28 00:00:00,26.5,26.5,26.5,-9.25,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-30 00:00:00,2017-08-31 00:00:00,2017-08-31 00:00:00,33.0,32.0,32.67,6.17,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-08-31 00:00:00,2017-09-01 00:00:00,2017-09-01 00:00:00,31.0,31.0,31.0,-1.67,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-09-01 00:00:00,2017-09-05 00:00:00,2017-09-05 00:00:00,27.25,27.25,27.25,-3.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-09-13 00:00:00,2017-09-14 00:00:00,2017-09-14 00:00:00,26.95,26.25,26.72,-0.53,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-09-19 00:00:00,2017-09-20 00:00:00,2017-09-20 00:00:00,30.5,30.5,30.5,3.78,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-09-20 00:00:00,2017-09-21 00:00:00,2017-09-21 00:00:00,26.25,26.25,26.25,-4.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-10-02 00:00:00,2017-10-03 00:00:00,2017-10-03 00:00:00,24.5,24.5,24.5,-1.75,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-10-06 00:00:00,2017-10-09 00:00:00,2017-10-09 00:00:00,36.0,36.0,36.0,11.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-10-11 00:00:00,2017-10-12 00:00:00,2017-10-12 00:00:00,26.0,26.0,26.0,-10.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-11-08 00:00:00,2017-11-09 00:00:00,2017-11-09 00:00:00,27.5,27.25,27.33,1.33,2400,3,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-11-15 00:00:00,2017-11-16 00:00:00,2017-11-16 00:00:00,27.0,26.75,26.88,-0.45,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-11-30 00:00:00,2017-12-01 00:00:00,2017-12-01 00:00:00,22.75,22.75,22.75,-4.13,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-12-07 00:00:00,2017-12-08 00:00:00,2017-12-08 00:00:00,25.5,25.5,25.5,2.75,6400,5,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-12-12 00:00:00,2017-12-13 00:00:00,2017-12-13 00:00:00,21.5,21.5,21.5,-4.0,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
ERCOT North 345KV Peak,2017-12-14 00:00:00,2017-12-15 00:00:00,2017-12-15 00:00:00,23.0,23.0,23.0,1.5,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-03 00:00:00,2017-01-04 00:00:00,2017-01-04 00:00:00,37.5,36.5,37.22,5.01,8000,10,7,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-04 00:00:00,2017-01-05 00:00:00,2017-01-05 00:00:00,41.3,41.0,41.19,3.97,9600,11,10,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-05 00:00:00,2017-01-06 00:00:00,2017-01-06 00:00:00,44.0,43.0,43.68,2.49,15200,17,10,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-06 00:00:00,2017-01-09 00:00:00,2017-01-09 00:00:00,37.5,37.5,37.5,-6.18,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-10 00:00:00,2017-01-11 00:00:00,2017-01-11 00:00:00,29.0,29.0,29.0,-8.5,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-12 00:00:00,2017-01-13 00:00:00,2017-01-13 00:00:00,35.0,34.0,34.69,5.69,3200,4,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-16 00:00:00,2017-01-17 00:00:00,2017-01-17 00:00:00,30.75,30.5,30.67,-4.02,2400,3,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-17 00:00:00,2017-01-18 00:00:00,2017-01-18 00:00:00,34.0,33.75,33.88,3.21,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-18 00:00:00,2017-01-19 00:00:00,2017-01-19 00:00:00,33.0,32.0,32.42,-1.46,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-20 00:00:00,2017-01-23 00:00:00,2017-01-23 00:00:00,37.2,35.5,36.17,3.75,5600,7,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-23 00:00:00,2017-01-24 00:00:00,2017-01-24 00:00:00,36.25,35.0,35.75,-0.42,8000,10,9,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-24 00:00:00,2017-01-25 00:00:00,2017-01-25 00:00:00,41.0,40.0,40.43,4.68,5600,7,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-25 00:00:00,2017-01-26 00:00:00,2017-01-26 00:00:00,44.85,42.85,43.97,3.54,10400,13,8,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-26 00:00:00,2017-01-27 00:00:00,2017-01-27 00:00:00,41.75,38.25,39.65,-4.32,10400,13,16,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-01-30 00:00:00,2017-01-31 00:00:00,2017-01-31 00:00:00,38.25,37.0,37.63,-2.02,4800,6,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-01 00:00:00,2017-02-02 00:00:00,2017-02-02 00:00:00,31.0,31.0,31.0,-6.63,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-02 00:00:00,2017-02-03 00:00:00,2017-02-03 00:00:00,34.0,32.75,33.45,2.45,16000,20,13,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-03 00:00:00,2017-02-06 00:00:00,2017-02-06 00:00:00,31.0,31.0,31.0,-2.45,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-06 00:00:00,2017-02-07 00:00:00,2017-02-07 00:00:00,34.75,34.65,34.73,3.73,7200,9,9,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-07 00:00:00,2017-02-08 00:00:00,2017-02-08 00:00:00,32.25,31.75,32.0,-2.73,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-08 00:00:00,2017-02-09 00:00:00,2017-02-09 00:00:00,34.75,34.75,34.75,2.75,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-09 00:00:00,2017-02-10 00:00:00,2017-02-10 00:00:00,35.75,35.0,35.33,0.58,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-10 00:00:00,2017-02-13 00:00:00,2017-02-13 00:00:00,30.0,29.75,29.88,-5.45,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-14 00:00:00,2017-02-15 00:00:00,2017-02-15 00:00:00,30.8,30.5,30.63,0.75,4800,6,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-15 00:00:00,2017-02-16 00:00:00,2017-02-16 00:00:00,29.25,29.25,29.25,-1.38,2400,3,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-22 00:00:00,2017-02-23 00:00:00,2017-02-23 00:00:00,32.0,29.25,30.53,1.28,9600,12,11,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-02-23 00:00:00,2017-02-24 00:00:00,2017-02-24 00:00:00,29.25,28.55,29.05,-1.48,6400,8,9,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-01 00:00:00,2017-03-02 00:00:00,2017-03-02 00:00:00,27.5,27.5,27.5,-1.55,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-02 00:00:00,2017-03-03 00:00:00,2017-03-03 00:00:00,34.2,33.0,33.89,6.39,10400,12,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-06 00:00:00,2017-03-07 00:00:00,2017-03-07 00:00:00,31.15,28.25,30.58,-3.31,8800,11,11,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-07 00:00:00,2017-03-08 00:00:00,2017-03-08 00:00:00,27.0,27.0,27.0,-3.58,1600,2,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-08 00:00:00,2017-03-09 00:00:00,2017-03-09 00:00:00,29.0,28.0,28.31,1.31,6400,7,10,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-09 00:00:00,2017-03-10 00:00:00,2017-03-10 00:00:00,33.35,32.9,33.04,4.73,3200,4,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-10 00:00:00,2017-03-13 00:00:00,2017-03-13 00:00:00,38.5,37.0,37.88,4.84,3200,4,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-13 00:00:00,2017-03-14 00:00:00,2017-03-14 00:00:00,40.0,38.15,39.48,1.6,4800,6,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-14 00:00:00,2017-03-15 00:00:00,2017-03-15 00:00:00,45.0,44.0,44.65,5.17,2400,3,6,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-15 00:00:00,2017-03-16 00:00:00,2017-03-16 00:00:00,35.3,35.25,35.28,-9.37,1600,2,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-17 00:00:00,2017-03-20 00:00:00,2017-03-20 00:00:00,30.0,30.0,30.0,-5.28,5600,6,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-20 00:00:00,2017-03-21 00:00:00,2017-03-21 00:00:00,32.5,32.35,32.43,2.43,1600,2,3,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-21 00:00:00,2017-03-22 00:00:00,2017-03-22 00:00:00,35.0,34.5,34.66,2.23,6400,8,7,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-22 00:00:00,2017-03-23 00:00:00,2017-03-23 00:00:00,34.0,33.95,33.99,-0.67,5600,7,7,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-28 00:00:00,2017-03-29 00:00:00,2017-03-29 00:00:00,33.0,32.45,32.65,-1.34,2400,3,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-03-30 00:00:00,2017-03-31 00:00:00,2017-03-31 00:00:00,31.8,31.0,31.58,-1.07,3200,4,5,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-04-05 00:00:00,2017-04-06 00:00:00,2017-04-06 00:00:00,35.25,35.15,35.24,3.66,7200,9,8,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-04-06 00:00:00,2017-04-07 00:00:00,2017-04-07 00:00:00,36.0,33.5,34.25,-0.99,3200,4,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-04-13 00:00:00,2017-04-14 00:00:00,2017-04-14 00:00:00,29.0,29.0,29.0,-5.25,800,1,2,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
Indiana Hub RT Peak,2017-04-17 00:00:00,2017-04-18 00:00:00,2017-04-18 00:00:00,35.0,34.75,34.9,5.9,4000,5,4,ice_electric-2014-2026,ice_electric-2017final.xlsx,2017
